label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.2986977994441986,0.816405177116394,-1.721661817555287e-07,0.337037980556488,0.8115929961204529,-0.0200896859169006,0.3806630074977875,0.78182053565979,-0.0288815889507532,0.4169119000434875,0.7536237835884094,-0.0359748005867004,0.4439503252506256,0.7399078607559204,-0.038442462682724,0.3737027645111084,0.7170667052268982,-0.0079646743834018,0.3859911561012268,0.6903476715087891,-0.0239248592406511,0.3735206723213196,0.7295642495155334,-0.0282382275909185,0.3669901490211487,0.7372903823852539,-0.0290390029549598,0.3496522605419159,0.7066411972045898,-0.0043977596797049,0.3592735826969147,0.6882214546203613,-0.0190464984625577,0.3487587571144104,0.740939199924469,-0.0164454411715269,0.3491498827934265,0.7353851199150085,-0.0115436473861336,0.3251214623451233,0.7035182118415833,-0.0049219536595046,0.3335864245891571,0.6880435347557068,-0.0212561171501874,0.3272365927696228,0.7347044348716736,-0.0093562444671988,0.327219158411026,0.7323981523513794,0.0019245910225436,0.2993310987949371,0.7021389007568359,-0.0073743914254009,0.3056145906448364,0.6928493976593018,-0.0156482886523008,0.3055421710014343,0.7253851294517517,-0.0059828353114426,0.3048116564750671,0.7295346260070801,0.0034410487860441
A,0.3052664697170257,0.8107237219810486,-1.7751574432622877e-07,0.3440218865871429,0.8038619160652161,-0.0171911306679248,0.3867005109786987,0.7744787931442261,-0.0249082539230585,0.4216188788414001,0.7482331395149231,-0.0315848626196384,0.4478587508201599,0.7350373268127441,-0.0343462266027927,0.377779871225357,0.7127295732498169,-0.0063920998945832,0.3905461430549621,0.6852508783340454,-0.0215127691626548,0.3786619007587433,0.7246268391609192,-0.026542492210865,0.3732724189758301,0.7336079478263855,-0.0282193310558795,0.3546741306781769,0.7024776935577393,-0.0045950110070407,0.3639039099216461,0.6833087801933289,-0.018401775509119,0.3545422554016113,0.7341025471687317,-0.0168670155107975,0.3536808490753174,0.7327558398246765,-0.0131758237257599,0.3300633728504181,0.7002413272857666,-0.0064661060459911,0.3382061123847961,0.6847176551818848,-0.022053325548768,0.3328408598899841,0.7306484580039978,-0.0110041759908199,0.3318692147731781,0.7315406799316406,-0.0004596853395923,0.3037830293178558,0.7004714012145996,-0.0099144307896494,0.3107237219810486,0.6867908239364624,-0.017377121374011,0.31137415766716,0.7191908955574036,-0.0070910383947193,0.3096668422222137,0.7263542413711548,0.0025913887657225
A,0.3080079555511474,0.8031879663467407,-1.7982412714445672e-07,0.3473467826843261,0.7986651062965393,-0.0176114179193973,0.3917504549026489,0.7683130502700806,-0.0251333639025688,0.4272662103176117,0.7416130900382996,-0.0313290357589721,0.4535338878631592,0.7299308776855469,-0.0335115045309066,0.3813159167766571,0.705732524394989,-0.0073907277546823,0.3944388031959533,0.680388867855072,-0.0221237652003765,0.3813576102256775,0.7204980850219727,-0.0267342049628496,0.3747217357158661,0.7275010943412781,-0.028438551351428,0.3577437400817871,0.694395899772644,-0.00510955741629,0.3677728176116943,0.6781169772148132,-0.0187413580715656,0.3571282625198364,0.7301456332206726,-0.0167884640395641,0.3557133376598358,0.7265098094940186,-0.0129271624609828,0.3331797420978546,0.6912006735801697,-0.0064790863543748,0.3418159484863281,0.6788703799247742,-0.0216240361332893,0.3354411721229553,0.7254053950309753,-0.0105002289637923,0.3339870274066925,0.7240589261054993,-0.0002750590792857,0.3075247406959533,0.6903037428855896,-0.0095177879557013,0.3137263655662536,0.6830884218215942,-0.0171757638454437,0.3139145970344543,0.7158583402633667,-0.007828826084733,0.312688410282135,0.7200651168823242,0.0009573025745339
A,0.3295748233795166,0.792714536190033,-1.646601219817967e-07,0.368588924407959,0.7837973833084106,-0.0146480398252606,0.4107791781425476,0.7563489675521851,-0.0219793878495693,0.4457019865512848,0.7329283952713013,-0.0287020783871412,0.4709760248661041,0.7199069857597351,-0.0317364409565925,0.3983305394649505,0.6947001218795776,-0.0046425978653132,0.4133903086185455,0.6704330444335938,-0.0194834470748901,0.4021334052085876,0.7093323469161987,-0.025177463889122,0.3960133790969848,0.7147215008735657,-0.0275652278214693,0.3753487467765808,0.6856697201728821,-0.0042511196807026,0.3877984583377838,0.6679409146308899,-0.0171966254711151,0.3783211708068847,0.717284083366394,-0.0162535235285758,0.3753189742565155,0.7133687138557434,-0.0134068690240383,0.3509005308151245,0.6836584806442261,-0.0073015075176954,0.3623955547809601,0.6689169406890869,-0.0220191311091184,0.3572960793972015,0.7139089107513428,-0.0120140193030238,0.3540444076061249,0.7129010558128357,-0.0026524574495851,0.3254953920841217,0.6843879222869873,-0.0116985021159052,0.3347944319248199,0.6746079325675964,-0.0185025930404663,0.3356990814208984,0.7062241435050964,-0.0087947975844144,0.3318436741828918,0.7113356590270996,7.349223596975207e-05
A,0.2738946378231048,0.7719506621360779,-1.4541978998749985e-07,0.3139045238494873,0.762116551399231,-0.0180503875017166,0.3531712591648102,0.7340790033340454,-0.0260831099003553,0.3848403096199035,0.706372857093811,-0.0328792110085487,0.4096119403839111,0.6935915946960449,-0.0354740284383297,0.3408641517162323,0.6775080561637878,-0.0051147923804819,0.3490457534790039,0.6467973589897156,-0.0199279710650444,0.3403700888156891,0.6866517663002014,-0.0251741614192724,0.3384701311588287,0.6958939433097839,-0.0268713571131229,0.3168179988861084,0.6697248816490173,-0.0018403690773993,0.3213711678981781,0.6473696231842041,-0.0154190761968493,0.3153076171875,0.6969543695449829,-0.0138622224330902,0.3169350624084472,0.6947999000549316,-0.0098041547462344,0.2929364442825317,0.6692842841148376,-0.0024422968272119,0.2982427477836609,0.6504711508750916,-0.0159885715693235,0.2955369651317596,0.6928377747535706,-0.00497901532799,0.2973737418651581,0.6929593682289124,0.0053679384291172,0.2688797414302826,0.6710804104804993,-0.0049288161098957,0.2728255093097687,0.6573613286018372,-0.0100955562666058,0.2747724056243896,0.6856798529624939,-0.0002527520118746,0.2756572365760803,0.6917252540588379,0.0089263068512082
A,0.2436197400093078,0.7699727416038513,-1.3719811420287442e-07,0.2807660698890686,0.7601717710494995,-0.0177451185882091,0.3190420866012573,0.7321170568466187,-0.0242838058620691,0.3494648337364197,0.7040507197380066,-0.0292666628956794,0.3725544512271881,0.6904072761535645,-0.0301901344209909,0.3060392737388611,0.6775001883506775,-0.0044607669115066,0.311531126499176,0.6472666263580322,-0.0192774552851915,0.304375410079956,0.6852765679359436,-0.0251174960285425,0.3043292760848999,0.6955720782279968,-0.0269897785037755,0.2830806970596313,0.6703813076019287,-0.0007351818494498,0.2837358713150024,0.6485157608985901,-0.0141985863447189,0.2795789837837219,0.6949517726898193,-0.0132840871810913,0.2825392782688141,0.6957799196243286,-0.009823634289205,0.25985848903656,0.669752299785614,-0.0009233629680238,0.2614437341690063,0.6523689031600952,-0.0150467306375503,0.2601891756057739,0.6928403377532959,-0.0056803049519658,0.2637899219989776,0.6953295469284058,0.0036866678856313,0.2365296483039856,0.6713327765464783,-0.002851559780538,0.2381058633327484,0.6595295667648315,-0.0090548014268279,0.2399367988109588,0.6872587203979492,-0.0006246836856007,0.2414811253547668,0.6945817470550537,0.0077434126287698
A,0.2092901319265365,0.7469655871391296,-1.340481787792669e-07,0.2457700073719024,0.7314007878303528,-0.0146563593298196,0.2805083096027374,0.7039628624916077,-0.0203796792775392,0.307919979095459,0.6758818626403809,-0.0254687257111072,0.3297345340251922,0.6613850593566895,-0.0266302973031997,0.2705608904361725,0.6607274413108826,-0.0012701610103249,0.2726651728153229,0.628204882144928,-0.01618686132133,0.2652099728584289,0.6629037261009216,-0.0221259891986846,0.2654905617237091,0.6750437021255493,-0.0238211657851934,0.2487717866897583,0.6550033688545227,0.0010442617349326,0.2455639392137527,0.6301143765449524,-0.0131647828966379,0.2414539754390716,0.672664225101471,-0.0129394857212901,0.2469284981489181,0.6756743788719177,-0.0095973052084445,0.227890133857727,0.65442955493927,-0.0003990228287875,0.2248982042074203,0.6345546841621399,-0.0146624343469738,0.2239352613687515,0.6718230843544006,-0.0060153445228934,0.2303047776222229,0.6760647892951965,0.0031194617040455,0.2073257863521576,0.6553695797920227,-0.003459156025201,0.2039695233106613,0.6427711844444275,-0.00951265450567,0.2064706832170486,0.6681573390960693,-0.002155581023544,0.2114095985889434,0.6761642098426819,0.0054463353008031
A,0.2160602658987045,0.7471763491630554,-1.098832882462375e-07,0.2484541982412338,0.7347286343574524,-0.0116903036832809,0.2807744443416595,0.7052731513977051,-0.0162753723561763,0.3056035041809082,0.6803401112556458,-0.0207185018807649,0.3260436058044433,0.6676343083381653,-0.0219526086002588,0.2641989290714264,0.6632178425788879,0.0004942859522998,0.2713221609592438,0.6372170448303223,-0.0136038726195693,0.2662927210330963,0.6700923442840576,-0.0203146990388631,0.2645944654941559,0.6819086670875549,-0.0226934347301721,0.2452581375837326,0.6592224836349487,0.001267586601898,0.2468486726284027,0.6395862698554993,-0.0117822643369436,0.2445301413536071,0.677463173866272,-0.0127877090126276,0.2460571378469467,0.6842368841171265,-0.0107388962060213,0.2258342951536178,0.6609638333320618,-0.0014013586333021,0.2278917878866195,0.6459095478057861,-0.0146754570305347,0.2283707708120346,0.6794036030769348,-0.0078659700229763,0.2305400818586349,0.6863011717796326,-0.0003051940875593,0.2068397998809814,0.6648731827735901,-0.0053433110006153,0.209706962108612,0.6549962759017944,-0.0113019486889243,0.2121133804321289,0.6783053874969482,-0.0047716270200908,0.2135718315839767,0.686699390411377,0.0018952015088871
A,0.2954777777194977,0.6802400946617126,-1.0193794963697657e-07,0.3280596137046814,0.6783865690231323,-0.012974732555449,0.3622006475925445,0.6607110500335693,-0.0189897641539573,0.3908926844596863,0.6463160514831543,-0.0248913373798131,0.4120223522186279,0.6406456828117371,-0.0280391499400138,0.3555448949337005,0.6116238236427307,-0.0009506124770268,0.3631676137447357,0.5874021053314209,-0.0170116443186998,0.3546659350395202,0.6154045462608337,-0.0253149550408124,0.3506098687648773,0.6318590044975281,-0.0279267560690641,0.3364936113357544,0.602256715297699,0.0003482829488348,0.3394041359424591,0.5829917192459106,-0.0143687408417463,0.3325431942939758,0.6184799075126648,-0.0166967846453189,0.3328370451927185,0.6287973523139954,-0.0146731492131948,0.3165591955184936,0.5988516211509705,-0.0018526249332353,0.3198974132537842,0.5829099416732788,-0.0165491253137588,0.3162411153316498,0.6145541071891785,-0.0113538242876529,0.3170327246189117,0.6236194372177124,-0.0040280232205986,0.2967145144939422,0.5988225340843201,-0.0053310035727918,0.3004209101200104,0.5882005095481873,-0.0122618377208709,0.2999603450298309,0.611015796661377,-0.0065732281655073,0.3005510568618774,0.6207495927810669,0.0001090127843781
A,0.3132784962654114,0.6755495071411133,-1.338962505315067e-07,0.3481126725673675,0.68050217628479,-0.0167236141860485,0.386355847120285,0.67030268907547,-0.0242511797696352,0.4189884066581726,0.6551794409751892,-0.0308158732950687,0.4423519670963287,0.6509722471237183,-0.0333476178348064,0.3883127272129059,0.6217077970504761,-0.0045547164045274,0.3989801704883575,0.5900045037269592,-0.021380815654993,0.3843409419059753,0.618644118309021,-0.027339244261384,0.38041952252388,0.6328068971633911,-0.0284302253276109,0.3690308928489685,0.6078001260757446,-0.0018750540912151,0.3761228919029236,0.5814982056617737,-0.0177455339580774,0.3607297837734222,0.6215072870254517,-0.0165022164583206,0.3645325303077698,0.6272502541542053,-0.0115501265972852,0.3496159017086029,0.5986666083335876,-0.0031542757060378,0.3551672995090484,0.5781676769256592,-0.0196839850395917,0.343905359506607,0.6139262318611145,-0.0095860939472913,0.3476389646530151,0.6197710633277893,0.0014949560863897,0.3292731046676636,0.5912806391716003,-0.0061812144704163,0.3321916759014129,0.5775448679924011,-0.0142861483618617,0.327046275138855,0.6036016941070557,-0.0062169409357011,0.3278272151947021,0.6123132109642029,0.0025073583237826
